,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,isOpen,vwap
144,002230.XSHE,002230,科大讯飞,XSHE,2008-12-09,21.4,21.4,21.51,22.0,21.0,21.21,555969,11933201.0,999,0.0207,1.0,568428000.0,2272990860.0,1,21.464
145,002230.XSHE,002230,科大讯飞,XSHE,2008-12-10,21.21,21.21,20.9,22.63,20.87,22.6,856754,18702982.0,1154,0.032,1.0,605680000.0,2421951600.0,1,21.83
146,002230.XSHE,002230,科大讯飞,XSHE,2008-12-11,22.6,22.6,22.46,22.61,21.55,21.61,560457,12285913.0,815,0.0209,1.0,579148000.0,2315857260.0,1,21.921
147,002230.XSHE,002230,科大讯飞,XSHE,2008-12-12,21.61,21.61,21.22,21.45,20.32,20.42,674491,13974293.0,851,0.0252,1.0,547256000.0,2188329720.0,1,20.718
148,002230.XSHE,002230,科大讯飞,XSHE,2008-12-15,20.42,20.42,20.87,21.45,20.52,21.21,487540,10274566.0,650,0.0182,1.0,568428000.0,2272990860.0,1,21.074
149,002230.XSHE,002230,科大讯飞,XSHE,2008-12-16,21.21,21.21,20.91,22.8,20.9,22.65,770939,16985124.0,1093,0.0288,1.0,607020000.0,2427309900.0,1,22.032
150,002230.XSHE,002230,科大讯飞,XSHE,2008-12-17,22.65,22.65,22.55,23.56,21.9,22.2,703723,16161136.0,1322,0.0263,1.0,594960000.0,2379085200.0,1,22.965
151,002230.XSHE,002230,科大讯飞,XSHE,2008-12-18,22.2,22.2,22.47,24.42,22.0,24.42,292010,7044871.0,409,0.0109,1.0,654456000.0,2616993720.0,1,24.125
152,002230.XSHE,002230,科大讯飞,XSHE,2008-12-19,24.42,24.42,25.4,26.4,24.64,25.3,1114115,28190128.0,1909,0.0416,1.0,678040000.0,2711299800.0,1,25.303
153,002230.XSHE,002230,科大讯飞,XSHE,2008-12-22,25.3,25.3,25.02,26.38,24.28,25.77,2100183,53255952.0,2701,0.0784,1.0,690636000.0,2761667820.0,1,25.358
154,002230.XSHE,002230,科大讯飞,XSHE,2008-12-23,25.77,25.77,25.6,25.6,23.3,23.43,1566528,38109480.0,1922,0.0585,1.0,627924000.0,2510899380.0,1,24.327
155,002230.XSHE,002230,科大讯飞,XSHE,2008-12-24,23.43,23.43,23.0,23.39,22.0,22.71,1239032,28126326.0,1294,0.0462,1.0,608628000.0,2433739860.0,1,22.7
156,002230.XSHE,002230,科大讯飞,XSHE,2008-12-25,22.71,22.71,23.0,23.7,22.73,23.29,606898,14094038.0,1022,0.0226,1.0,624172000.0,2495896140.0,1,23.223
157,002230.XSHE,002230,科大讯飞,XSHE,2008-12-26,23.29,23.29,23.22,24.29,23.1,23.5,679797,16100932.0,1027,0.0254,1.0,629800000.0,2518401000.0,1,23.685
158,002230.XSHE,002230,科大讯飞,XSHE,2008-12-29,23.5,23.5,23.34,23.75,22.6,22.89,503446,11542190.0,704,0.0188,1.0,613452000.0,2453029740.0,1,22.926
159,002230.XSHE,002230,科大讯飞,XSHE,2008-12-30,22.89,22.89,22.6,24.2,22.6,23.86,657131,15627405.0,1045,0.0245,1.0,639448000.0,2556980760.0,1,23.781
160,002230.XSHE,002230,科大讯飞,XSHE,2008-12-31,23.86,23.86,24.25,25.08,23.5,23.5,804939,19565608.0,1311,0.03,1.0,629800000.0,2518401000.0,1,24.307
161,002230.XSHE,002230,科大讯飞,XSHE,2009-01-05,23.5,23.5,23.9,24.38,23.41,24.0,1002498,23925994.0,1338,0.0374,1.0,643200000.0,2571984000.0,1,23.866
162,002230.XSHE,002230,科大讯飞,XSHE,2009-01-06,24.0,24.0,24.18,25.1,24.0,25.0,869484,21436632.0,1297,0.0324,1.0,670000000.0,2679150000.0,1,24.654
163,002230.XSHE,002230,科大讯飞,XSHE,2009-01-07,25.0,25.0,24.98,25.48,24.52,25.3,640169,15998532.0,1086,0.0239,1.0,678040000.0,2711299800.0,1,24.991
164,002230.XSHE,002230,科大讯飞,XSHE,2009-01-08,25.3,25.3,24.81,26.3,24.53,25.88,878661,22498266.0,1258,0.0328,1.0,693584000.0,2773456080.0,1,25.605
165,002230.XSHE,002230,科大讯飞,XSHE,2009-01-09,25.88,25.88,25.95,27.12,25.75,26.65,999977,26444740.0,1497,0.0373,1.0,714220000.0,2855973900.0,1,26.445
166,002230.XSHE,002230,科大讯飞,XSHE,2009-01-12,26.65,26.65,26.76,27.94,26.5,26.56,1601014,43467980.0,2184,0.0597,1.0,711808000.0,2846328960.0,1,27.15
167,002230.XSHE,002230,科大讯飞,XSHE,2009-01-13,26.56,26.56,26.39,27.08,25.3,25.36,1480749,38709912.0,1773,0.0553,1.0,679648000.0,2717729760.0,1,26.142
168,002230.XSHE,002230,科大讯飞,XSHE,2009-01-14,25.36,25.36,25.48,26.48,25.3,26.45,590718,15317440.0,1209,0.022,1.0,708860000.0,2834540700.0,1,25.93
169,002230.XSHE,002230,科大讯飞,XSHE,2009-01-15,26.45,26.45,26.17,26.87,26.0,26.48,614671,16288478.0,974,0.0229,1.0,709664000.0,2837755680.0,1,26.5
170,002230.XSHE,002230,科大讯飞,XSHE,2009-01-16,26.48,26.48,26.85,27.15,25.79,26.43,1259877,33054318.0,1604,0.047,1.0,708324000.0,2832397380.0,1,26.236
171,002230.XSHE,002230,科大讯飞,XSHE,2009-01-19,26.43,26.43,26.83,27.19,25.7,26.18,544526,14294693.0,1010,0.0203,1.0,701624000.0,2805605880.0,1,26.252
172,002230.XSHE,002230,科大讯飞,XSHE,2009-01-20,26.18,26.18,25.95,26.22,25.58,25.97,274542,7107395.0,545,0.0102,1.0,695996000.0,2783101020.0,1,25.888
173,002230.XSHE,002230,科大讯飞,XSHE,2009-01-21,25.97,25.97,25.6,26.25,25.6,25.63,326838,8455811.0,609,0.0122,1.0,686884000.0,2746664580.0,1,25.872
174,002230.XSHE,002230,科大讯飞,XSHE,2009-01-22,25.63,25.63,25.71,26.25,25.6,26.0,340396,8836163.0,598,0.0127,1.0,696800000.0,2786316000.0,1,25.958
175,002230.XSHE,002230,科大讯飞,XSHE,2009-01-23,26.0,26.0,26.0,26.15,25.58,25.58,341691,8834053.0,526,0.0127,1.0,685544000.0,2741306280.0,1,25.854
176,002230.XSHE,002230,科大讯飞,XSHE,2009-02-02,25.58,25.58,25.64,26.4,25.64,26.18,444524,11587774.0,734,0.0166,1.0,701624000.0,2805605880.0,1,26.068
177,002230.XSHE,002230,科大讯飞,XSHE,2009-02-03,26.18,26.18,26.18,26.8,26.18,26.77,536710,14250099.0,903,0.02,1.0,717436000.0,2868833820.0,1,26.551
178,002230.XSHE,002230,科大讯飞,XSHE,2009-02-04,26.77,26.77,26.77,26.89,26.45,26.79,357588,9538421.0,643,0.0133,1.0,717972000.0,2870977140.0,1,26.674
179,002230.XSHE,002230,科大讯飞,XSHE,2009-02-05,26.79,26.79,26.9,26.91,25.8,25.9,514328,13499494.0,1093,0.0192,1.0,694120000.0,2775599400.0,1,26.247
180,002230.XSHE,002230,科大讯飞,XSHE,2009-02-06,25.9,25.9,25.91,26.65,25.9,26.58,671862,17723208.0,957,0.0251,1.0,712344000.0,2848472280.0,1,26.379
181,002230.XSHE,002230,科大讯飞,XSHE,2009-02-09,26.58,26.58,26.66,28.24,26.66,27.85,916091,25261362.0,1378,0.0342,1.0,746380000.0,2984573100.0,1,27.575
182,002230.XSHE,002230,科大讯飞,XSHE,2009-02-10,27.85,27.85,27.76,27.8,26.84,27.32,757773,20588162.0,1212,0.0283,1.0,732176000.0,2927775120.0,1,27.169
183,002230.XSHE,002230,科大讯飞,XSHE,2009-02-11,27.32,27.32,26.9,27.98,26.71,27.09,669177,18303692.0,1236,0.025,1.0,726012000.0,2903126940.0,1,27.353
184,002230.XSHE,002230,科大讯飞,XSHE,2009-02-12,27.09,27.09,26.95,27.2,25.63,26.25,1392093,36488608.0,2029,0.0519,1.0,703500000.0,2813107500.0,1,26.211
185,002230.XSHE,002230,科大讯飞,XSHE,2009-02-13,26.25,26.25,26.39,27.03,26.0,27.0,1226706,32605344.0,1629,0.0458,1.0,723600000.0,2893482000.0,1,26.58
186,002230.XSHE,002230,科大讯飞,XSHE,2009-02-16,27.0,27.0,27.18,28.2,27.05,27.55,1808607,49775492.0,2083,0.0675,1.0,738340000.0,2952423300.0,1,27.521
187,002230.XSHE,002230,科大讯飞,XSHE,2009-02-17,27.55,27.55,27.6,27.7,26.47,26.83,1028724,27799386.0,1508,0.0384,1.0,719044000.0,2875263780.0,1,27.023
188,002230.XSHE,002230,科大讯飞,XSHE,2009-02-18,26.83,26.83,26.18,26.9,25.78,26.0,1096901,29083598.0,1342,0.0409,1.0,696800000.0,2786316000.0,1,26.514
189,002230.XSHE,002230,科大讯飞,XSHE,2009-02-19,26.0,26.0,26.8,26.82,25.8,26.33,670316,17685498.0,1071,0.025,1.0,705644000.0,2821680780.0,1,26.384
190,002230.XSHE,002230,科大讯飞,XSHE,2009-02-20,26.33,26.33,26.3,27.5,25.9,27.41,1288294,34801572.0,1539,0.0481,1.0,734588000.0,2937420060.0,1,27.014
191,002230.XSHE,002230,科大讯飞,XSHE,2009-02-23,27.41,27.41,27.4,29.99,27.01,28.84,1729343,49319340.0,2675,0.0645,1.0,772912000.0,3090667440.0,1,28.519
192,002230.XSHE,002230,科大讯飞,XSHE,2009-02-24,28.84,28.84,28.55,29.1,26.8,26.88,1355686,37840800.0,2035,0.0506,1.0,720384000.0,2880622080.0,1,27.913
193,002230.XSHE,002230,科大讯飞,XSHE,2009-02-25,26.88,26.88,27.12,27.5,25.94,26.8,1054419,28086124.0,1444,0.0393,1.0,718240000.0,2872048800.0,1,26.637
194,002230.XSHE,002230,科大讯飞,XSHE,2009-02-26,26.8,26.8,26.88,28.0,26.0,26.55,1606460,43610992.0,1966,0.0599,1.0,711540000.0,2845257300.0,1,27.147
195,002230.XSHE,002230,科大讯飞,XSHE,2009-02-27,26.55,26.55,25.9,26.7,24.48,24.94,1129134,28789468.0,1484,0.0421,1.0,668392000.0,2672720040.0,1,25.497
196,002230.XSHE,002230,科大讯飞,XSHE,2009-03-02,24.94,24.94,25.0,25.8,24.51,25.25,694319,17373376.0,641,0.0259,1.0,676700000.0,2705941500.0,1,25.022
197,002230.XSHE,002230,科大讯飞,XSHE,2009-03-03,25.25,25.25,24.8,25.6,24.58,25.25,452621,11459234.0,588,0.0169,1.0,676700000.0,2705941500.0,1,25.318
198,002230.XSHE,002230,科大讯飞,XSHE,2009-03-04,25.25,25.25,25.5,26.47,25.5,26.47,654336,17137642.0,956,0.0244,1.0,709396000.0,2836684020.0,1,26.191
199,002230.XSHE,002230,科大讯飞,XSHE,2009-03-05,26.47,26.47,26.45,27.7,26.1,26.94,1090304,29483068.0,1218,0.0407,1.0,721992000.0,2887052040.0,1,27.041
200,002230.XSHE,002230,科大讯飞,XSHE,2009-03-06,26.94,26.94,26.6,27.14,26.11,26.9,697358,18648132.0,765,0.026,1.0,720920000.0,2882765400.0,1,26.741
201,002230.XSHE,002230,科大讯飞,XSHE,2009-03-09,26.9,26.9,26.99,28.7,26.85,27.8,1953562,54356856.0,2248,0.0729,1.0,745040000.0,2979214800.0,1,27.824
202,002230.XSHE,002230,科大讯飞,XSHE,2009-03-10,27.8,27.8,27.22,29.4,27.22,29.1,1906350,55007944.0,2304,0.0711,1.0,779880000.0,3118530600.0,1,28.855
203,002230.XSHE,002230,科大讯飞,XSHE,2009-03-11,29.1,29.1,29.41,29.62,28.23,28.8,842644,24287070.0,1391,0.0314,1.0,771840000.0,3086380800.0,1,28.822
204,002230.XSHE,002230,科大讯飞,XSHE,2009-03-12,28.8,28.8,28.78,29.0,28.1,28.85,913454,26009894.0,873,0.0341,1.0,773180000.0,3091739100.0,1,28.474
205,002230.XSHE,002230,科大讯飞,XSHE,2009-03-13,28.85,28.85,29.0,30.29,28.8,29.5,946971,28173060.0,1423,0.0353,1.0,790600000.0,3161397000.0,1,29.751
206,002230.XSHE,002230,科大讯飞,XSHE,2009-03-16,29.5,29.5,29.5,30.0,28.7,28.98,875068,25510878.0,1177,0.0327,1.0,776664000.0,3105670680.0,1,29.153
207,002230.XSHE,002230,科大讯飞,XSHE,2009-03-17,28.98,28.98,28.73,29.3,28.5,29.18,615295,17776562.0,1021,0.023,1.0,782024000.0,3127103880.0,1,28.891
208,002230.XSHE,002230,科大讯飞,XSHE,2009-03-18,29.18,29.18,29.26,29.5,29.06,29.46,643746,18838632.0,896,0.024,1.0,789528000.0,3157110360.0,1,29.264
209,002230.XSHE,002230,科大讯飞,XSHE,2009-03-19,29.46,29.46,29.4,29.5,28.13,29.5,1010001,29067468.0,1387,0.0377,1.0,790600000.0,3161397000.0,1,28.78
210,002230.XSHE,002230,科大讯飞,XSHE,2009-03-20,29.5,29.5,29.34,29.34,28.21,28.76,572727,16365718.0,1071,0.0214,1.0,770768000.0,3082094160.0,1,28.575
211,002230.XSHE,002230,科大讯飞,XSHE,2009-03-23,28.76,28.76,28.76,28.96,28.22,28.78,485648,13872465.0,859,0.0181,1.0,771304000.0,3084237480.0,1,28.565
212,002230.XSHE,002230,科大讯飞,XSHE,2009-03-24,28.78,28.78,28.99,29.17,28.61,29.0,989654,28693614.0,971,0.0369,1.0,777200000.0,3107814000.0,1,28.994
213,002230.XSHE,002230,科大讯飞,XSHE,2009-03-25,29.0,29.0,28.99,28.99,27.49,28.2,1214459,34159432.0,1836,0.0453,1.0,755760000.0,3022081200.0,1,28.127
214,002230.XSHE,002230,科大讯飞,XSHE,2009-03-26,28.2,28.2,27.9,28.23,27.83,28.0,861570,24142344.0,883,0.0321,1.0,750400000.0,3000648000.0,1,28.021
215,002230.XSHE,002230,科大讯飞,XSHE,2009-03-27,28.0,28.0,28.02,28.7,27.5,27.78,1062735,29779148.0,1795,0.0397,1.0,744504000.0,2977071480.0,1,28.021
216,002230.XSHE,002230,科大讯飞,XSHE,2009-03-30,27.78,27.78,27.79,28.66,27.76,28.57,871032,24619478.0,1296,0.0325,1.0,765676000.0,3061732620.0,1,28.265
217,002230.XSHE,002230,科大讯飞,XSHE,2009-03-31,28.57,28.57,28.0,31.43,28.0,30.72,1783212,53636636.0,2984,0.0665,1.0,823296000.0,3292139520.0,1,30.079
218,002230.XSHE,002230,科大讯飞,XSHE,2009-04-01,30.72,30.72,30.8,31.01,30.22,30.6,989526,30280868.0,1542,0.0369,1.0,820080000.0,3279279600.0,1,30.601
219,002230.XSHE,002230,科大讯飞,XSHE,2009-04-02,30.6,30.6,30.61,32.5,30.51,31.08,928392,29390506.0,1681,0.0346,1.0,832944000.0,3330719280.0,1,31.657
220,002230.XSHE,002230,科大讯飞,XSHE,2009-04-03,31.08,31.08,31.3,32.77,30.6,32.77,1158187,37166132.0,1922,0.0432,1.0,878236000.0,3511829820.0,1,32.09
221,002230.XSHE,002230,科大讯飞,XSHE,2009-04-07,32.77,32.77,32.66,33.59,32.5,32.86,998448,33038764.0,1619,0.0373,1.0,880648000.0,3521474760.0,1,33.09
222,002230.XSHE,002230,科大讯飞,XSHE,2009-04-08,32.86,32.86,32.71,34.37,31.81,32.0,1088484,35881552.0,2040,0.0406,1.0,857600000.0,3429312000.0,1,32.965
223,002230.XSHE,002230,科大讯飞,XSHE,2009-04-09,32.0,32.0,32.01,33.96,31.58,33.53,1264071,41276236.0,1870,0.0472,1.0,898604000.0,3593275980.0,1,32.653
224,002230.XSHE,002230,科大讯飞,XSHE,2009-04-10,33.53,33.53,33.2,33.44,32.42,32.99,1880478,61958288.0,2736,0.0702,1.0,884132000.0,3535406340.0,1,32.948
225,002230.XSHE,002230,科大讯飞,XSHE,2009-04-13,32.99,32.99,33.06,34.08,33.0,34.05,1425123,47881236.0,2276,0.0532,1.0,912540000.0,3649002300.0,1,33.598
226,002230.XSHE,002230,科大讯飞,XSHE,2009-04-14,34.05,34.05,34.22,35.71,33.31,35.4,1592285,55105948.0,2844,0.0594,1.0,948720000.0,3793676400.0,1,34.608
227,002230.XSHE,002230,科大讯飞,XSHE,2009-04-15,35.4,35.4,35.3,36.0,34.5,34.89,1752384,61424784.0,3163,0.0654,1.0,935052000.0,3739021740.0,1,35.052
228,002230.XSHE,002230,科大讯飞,XSHE,2009-04-16,34.89,34.89,35.5,36.12,33.35,34.0,1794697,61660952.0,3855,0.067,1.0,911200000.0,3643644000.0,1,34.357
229,002230.XSHE,002230,科大讯飞,XSHE,2009-04-17,34.0,34.0,33.8,33.8,32.1,33.6,1179573,38995804.0,2244,0.044,1.0,900480000.0,3600777600.0,1,33.059
230,002230.XSHE,002230,科大讯飞,XSHE,2009-04-20,33.6,33.6,33.0,34.2,32.5,33.88,899989,30016614.0,1483,0.0336,1.0,907984000.0,3630784080.0,1,33.352
231,002230.XSHE,002230,科大讯飞,XSHE,2009-04-21,33.88,33.88,33.8,34.54,33.37,34.15,990315,33723616.0,1622,0.037,1.0,915220000.0,3659718900.0,1,34.053
232,002230.XSHE,002230,科大讯飞,XSHE,2009-04-22,34.15,34.15,34.08,34.5,32.26,32.81,886370,29435840.0,1454,0.0331,1.0,879308000.0,3516116460.0,1,33.209
233,002230.XSHE,002230,科大讯飞,XSHE,2009-04-23,32.81,32.81,32.81,33.18,32.29,32.94,543331,17699508.0,912,0.0203,1.0,882792000.0,3530048040.0,1,32.576
234,002230.XSHE,002230,科大讯飞,XSHE,2009-04-24,32.94,32.94,32.68,33.8,32.66,33.25,370394,12276264.0,875,0.0138,1.0,891100000.0,3563269500.0,1,33.144
235,002230.XSHE,002230,科大讯飞,XSHE,2009-04-27,33.25,33.25,33.2,33.75,30.97,31.11,708836,22770430.0,1281,0.0264,1.0,833748000.0,3333934260.0,1,32.124
236,002230.XSHE,002230,科大讯飞,XSHE,2009-04-28,31.11,31.11,30.96,31.48,30.8,31.17,662215,20619508.0,801,0.0247,1.0,835356000.0,3340364220.0,1,31.137
237,002230.XSHE,002230,科大讯飞,XSHE,2009-04-29,31.17,31.17,31.01,32.49,31.01,32.11,521942,16709062.0,849,0.0195,1.0,860548000.0,3441100260.0,1,32.013
238,002230.XSHE,002230,科大讯飞,XSHE,2009-04-30,32.11,32.11,32.22,33.48,31.91,33.33,414491,13637306.0,913,0.0155,1.0,893244000.0,3571842780.0,1,32.901
239,002230.XSHE,002230,科大讯飞,XSHE,2009-05-04,33.33,33.33,33.33,34.5,33.3,34.23,800880,27261730.0,1087,0.0299,1.0,917364000.0,3668292180.0,1,34.04
240,002230.XSHE,002230,科大讯飞,XSHE,2009-05-05,34.23,34.23,0.0,0.0,0.0,34.23,0,0.0,0,0.0,1.0,917364000.0,3668292180.0,0,34.23
241,002230.XSHE,002230,科大讯飞,XSHE,2009-05-06,34.23,34.23,34.0,34.75,33.7,34.27,636888,21850298.0,1038,0.0238,1.0,918436000.0,3672578820.0,1,34.308
242,002230.XSHE,002230,科大讯飞,XSHE,2009-05-07,34.27,34.27,34.54,34.54,33.5,33.7,575490,19471078.0,996,0.0215,1.0,903160000.0,3611494200.0,1,33.834
243,002230.XSHE,002230,科大讯飞,XSHE,2009-05-08,33.7,33.7,33.5,33.7,32.3,32.56,513225,16854800.0,1046,0.0192,1.0,872608000.0,3489324960.0,1,32.841
244,002230.XSHE,002230,科大讯飞,XSHE,2009-05-11,32.56,32.56,32.15,33.89,32.15,32.4,527963,17474346.0,979,0.0197,1.0,868320000.0,3472178400.0,1,33.098
245,002230.XSHE,002230,科大讯飞,XSHE,2009-05-12,32.4,32.4,30.78,33.44,30.78,32.83,1371194,44344136.0,1239,0.0249,1.0,1806187591.25,3518259780.0,1,32.34
246,002230.XSHE,002230,科大讯飞,XSHE,2009-05-13,32.83,32.83,32.71,33.07,32.11,32.42,620553,20131366.0,1095,0.0113,1.0,1783630877.5,3474321720.0,1,32.441
247,002230.XSHE,002230,科大讯飞,XSHE,2009-05-14,32.42,32.42,32.87,33.0,32.45,32.98,1024297,33616048.0,1161,0.0186,1.0,1814440047.5,3534334680.0,1,32.819
248,002230.XSHE,002230,科大讯飞,XSHE,2009-05-15,32.98,32.98,32.99,34.5,32.5,34.0,1382091,46760148.0,1720,0.0251,1.0,1870556750.0,3643644000.0,1,33.833
249,002230.XSHE,002230,科大讯飞,XSHE,2009-05-18,34.0,34.0,34.1,34.39,33.6,34.13,792021,26924118.0,1067,0.0144,1.0,1877708878.75,3657575580.0,1,33.994
250,002230.XSHE,002230,科大讯飞,XSHE,2009-05-19,34.13,34.13,37.54,37.54,34.85,35.98,1499546,53951416.0,2355,0.0273,1.0,1979489172.5,3855832680.0,1,35.979
251,002230.XSHE,002230,科大讯飞,XSHE,2009-05-20,35.98,35.98,35.61,35.93,34.5,35.04,918225,32227156.0,1605,0.0167,1.0,1927773780.0,3755096640.0,1,35.097
252,002230.XSHE,002230,科大讯飞,XSHE,2009-05-21,35.04,35.04,35.05,35.38,33.8,33.9,758840,26011078.0,1587,0.0138,1.0,1865055112.5,3632927400.0,1,34.277
253,002230.XSHE,002230,科大讯飞,XSHE,2009-05-22,33.9,33.9,33.819,34.53,32.867,33.623,454067,15180005.0,972,0.0083,1.5111441612,1836171526.75,3576665250.0,1,33.68
254,002230.XSHE,002230,科大讯飞,XSHE,2009-05-25,33.623,22.25,32.792,32.792,31.734,32.641,645693,20811528.0,1248,0.0117,1.5111441612,1782530560.8,3472178400.0,1,32.471
255,002230.XSHE,002230,科大讯飞,XSHE,2009-05-26,32.641,21.6,32.792,33.91,32.49,32.882,523449,17342400.0,1175,0.0095,1.5111441612,1795734490.88,3497898240.0,1,33.377
256,002230.XSHE,002230,科大讯飞,XSHE,2009-05-27,32.882,21.76,32.807,33.532,32.807,33.018,604839,19951802.0,943,0.011,1.5111441612,1803161701.55,3512365650.0,1,33.232
257,002230.XSHE,002230,科大讯飞,XSHE,2009-06-01,33.018,21.85,33.245,33.517,32.49,32.792,1335039,43631716.0,1530,0.0243,1.5111441612,1790783017.1,3488253300.0,1,32.925
258,002230.XSHE,002230,科大讯飞,XSHE,2009-06-02,32.792,21.7,33.185,33.185,32.49,32.565,787334,25597858.0,1048,0.0143,1.5111441612,1778404332.65,3464140950.0,1,32.754
259,002230.XSHE,002230,科大讯飞,XSHE,2009-06-03,32.565,21.55,32.565,32.641,31.885,32.474,1325983,42396584.0,1454,0.0241,1.5111441612,1773452858.87,3454496010.0,1,32.211
260,002230.XSHE,002230,科大讯飞,XSHE,2009-06-04,32.474,21.49,32.051,33.321,32.051,32.792,608555,19817068.0,1189,0.0111,1.5111441612,1790783017.1,3488253300.0,1,32.806
261,002230.XSHE,002230,科大讯飞,XSHE,2009-06-05,32.792,21.7,32.958,32.973,32.036,32.202,697531,22526874.0,1120,0.0127,1.5111441612,1758598437.53,3425561190.0,1,32.535
262,002230.XSHE,002230,科大讯飞,XSHE,2009-06-08,32.202,21.31,32.202,32.338,30.676,31.583,939275,29427432.0,1317,0.0171,1.5111441612,1724763366.7,3359654100.0,1,31.563
263,002230.XSHE,002230,科大讯飞,XSHE,2009-06-09,31.583,20.9,31.522,31.734,30.223,31.432,665294,20446608.0,1037,0.0121,1.5111441612,1716510910.4,3343579200.0,1,30.962
264,002230.XSHE,002230,科大讯飞,XSHE,2009-06-10,31.432,20.8,31.356,31.734,31.099,31.734,459447,14324265.0,915,0.0084,1.5111441612,1733015823.0,3375729000.0,1,31.409
265,002230.XSHE,002230,科大讯飞,XSHE,2009-06-11,31.734,21.0,31.734,32.565,31.447,32.565,787900,25216686.0,1277,0.0143,1.5111441612,1778404332.65,3464140950.0,1,32.243
266,002230.XSHE,002230,科大讯飞,XSHE,2009-06-12,32.565,21.55,32.777,32.792,32.187,32.459,673717,21758304.0,1109,0.0122,1.5111441612,1772627613.24,3452888520.0,1,32.536
267,002230.XSHE,002230,科大讯飞,XSHE,2009-06-15,32.459,21.48,32.459,32.459,30.963,32.127,1305617,40831228.0,1279,0.0237,1.5111441612,1754472209.38,3417523740.0,1,31.506
268,002230.XSHE,002230,科大讯飞,XSHE,2009-06-16,32.127,21.26,31.583,32.429,31.145,32.172,654425,20752012.0,762,0.0119,1.5111441612,1756947946.27,3422346210.0,1,31.946
269,002230.XSHE,002230,科大讯飞,XSHE,2009-06-17,32.172,21.29,31.855,32.777,31.855,32.777,669519,21469370.0,936,0.0122,1.5111441612,1789957771.47,3486645810.0,1,32.305
270,002230.XSHE,002230,科大讯飞,XSHE,2009-06-18,32.777,21.69,32.777,33.064,32.626,32.762,635268,20708534.0,900,0.0115,1.5111441612,1789132525.84,3485038320.0,1,32.84
271,002230.XSHE,002230,科大讯飞,XSHE,2009-06-19,32.762,21.68,32.792,32.792,32.233,32.354,694845,22358714.0,780,0.0126,1.5111441612,1766850893.83,3441636090.0,1,32.417
272,002230.XSHE,002230,科大讯飞,XSHE,2009-06-22,32.354,21.41,32.671,32.822,31.93,32.172,391941,12564116.0,566,0.0071,1.5111441612,1756947946.27,3422346210.0,1,32.294
273,002230.XSHE,002230,科大讯飞,XSHE,2009-06-23,32.172,21.29,31.749,33.034,31.583,32.777,582005,18632708.0,766,0.0106,1.5111441612,1789957771.47,3486645810.0,1,32.253
274,002230.XSHE,002230,科大讯飞,XSHE,2009-06-24,32.777,21.69,32.505,32.626,32.036,32.444,590961,18946650.0,659,0.0107,1.5111441612,1771802367.61,3451281030.0,1,32.299
275,002230.XSHE,002230,科大讯飞,XSHE,2009-06-25,32.444,21.47,32.61,34.137,32.278,33.185,1422732,47044604.0,1866,0.0259,1.5111441612,1812239403.48,3530048040.0,1,33.312
276,002230.XSHE,002230,科大讯飞,XSHE,2009-06-26,33.185,21.96,33.291,33.683,32.55,32.686,540833,17676072.0,945,0.0098,1.5111441612,1785006297.69,3477000870.0,1,32.926
277,002230.XSHE,002230,科大讯飞,XSHE,2009-06-29,32.686,21.63,32.641,33.034,32.429,32.777,441123,14328491.0,673,0.008,1.5111441612,1789957771.47,3486645810.0,1,32.723
278,002230.XSHE,002230,科大讯飞,XSHE,2009-06-30,32.777,21.69,32.716,33.064,32.474,32.792,299516,9698384.0,613,0.0054,1.5111441612,1790783017.1,3488253300.0,1,32.621
279,002230.XSHE,002230,科大讯飞,XSHE,2009-07-01,32.792,21.7,32.988,33.699,32.686,33.563,990741,32749118.0,1319,0.018,1.5111441612,1832870544.23,3570235290.0,1,33.301
280,002230.XSHE,002230,科大讯飞,XSHE,2009-07-02,33.563,22.21,33.925,34.122,32.807,33.003,565971,18636508.0,944,0.0103,1.5111441612,1802336455.92,3510758160.0,1,33.173
281,002230.XSHE,002230,科大讯飞,XSHE,2009-07-03,33.003,21.84,32.973,33.185,32.157,32.595,576837,18610426.0,1185,0.0105,1.5111441612,1780054823.91,3467355930.0,1,32.503
282,002230.XSHE,002230,科大讯飞,XSHE,2009-07-06,32.595,21.57,32.233,32.49,31.13,31.13,1765574,55187268.0,2246,0.0321,1.5111441612,1700005997.8,3311429400.0,1,31.49
283,002230.XSHE,002230,科大讯飞,XSHE,2009-07-07,31.13,20.6,31.417,31.734,31.13,31.417,777181,24255368.0,1224,0.0141,1.5111441612,1715685664.77,3341971710.0,1,31.441
284,002230.XSHE,002230,科大讯飞,XSHE,2009-07-08,31.417,20.79,31.417,31.946,31.417,31.779,627225,19726578.0,1049,0.0114,1.5111441612,1735491559.89,3380551470.0,1,31.684
285,002230.XSHE,002230,科大讯飞,XSHE,2009-07-09,31.779,21.03,31.885,32.928,31.885,32.792,1527497,49372192.0,2287,0.0278,1.5111441612,1790783017.1,3488253300.0,1,32.562
286,002230.XSHE,002230,科大讯飞,XSHE,2009-07-10,32.792,21.7,32.882,36.071,32.882,36.071,5746333,200687216.0,6680,0.1044,1.5111441612,1969861318.81,3837078630.0,1,35.184
